UUID,標題,副標,記者,報紙,版次,發稿日期,連結
02d4d588-2dad-4d6c-9a4e-3d08989c3e52,人民幣 匯價短期有壓,美元走勢、陸刺激政策影響…,【文/葉文義】,經濟日報,S15版 台股王外幣,2024-10-27,https://udndata.com/ndapp/Story?no=272&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439282
2aac3ebe-e5df-42e0-a882-e5de51a1447c,美元指數 維持高檔水準,經濟數據強勁,【文╱林勁傑】,經濟日報,S14版 台股王外幣,2024-10-27,https://udndata.com/ndapp/Story?no=273&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439291
1a95c69e-11c7-42a9-bfa9-73028bc71ea3,美股 緊盯財報,聚焦科技巨頭獲利,【文╱何佩儒】,經濟日報,S13版 台股王ETF,2024-10-27,https://udndata.com/ndapp/Story?no=274&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439264
5bf931dd-ec08-4582-9bf3-9a9216ec5abf,陸股ETF 政策助攻 漲勢不墜,增量刺激細節下月明朗,【文╱崔馨方】,經濟日報,S12版 台股王ETF,2024-10-27,https://udndata.com/ndapp/Story?no=275&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439273
e11392b9-d06c-4ee8-973c-4637d2434af7,陳立委 看好定穎聯嘉,挑戰者 統一奔雷手,【文╱盧宏奇】,經濟日報,S04版 台股王台股擂台,2024-10-27,https://udndata.com/ndapp/Story?no=276&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439314
ee9679c8-1211-44c7-ac2a-8924c2b2efd9,中信陳豊丰 不確定性增,,【記者 何佩儒】,經濟日報,B1版 投顧觀點,2024-10-27,https://udndata.com/ndapp/Story?no=277&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439325
aab9472f-6a97-472b-a82c-e84b84e58020,永豐李學詩 逢低買AI股,,【記者 何佩儒】,經濟日報,B1版 投顧觀點,2024-10-27,https://udndata.com/ndapp/Story?no=278&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439324
1fcfcb71-5479-471c-8b06-091efaf12cde,美經濟強勢三重奏恐是幻象,,【■李文（Jonathan Levin）】,經濟日報,A6版 國際,2024-10-27,https://udndata.com/ndapp/Story?no=279&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439239
f131e08e-2797-466b-bf0a-6f4544204fa7,美大選逼近 債市震盪,,【編譯湯淑君╱綜合外電】,經濟日報,A6版 國際,2024-10-27,https://udndata.com/ndapp/Story?no=280&page=14&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439242
46cabc91-f825-4dda-92ef-778492657088,專家:布局美債 著眼長線,,【記者夏淑賢╱台北報導】,經濟日報,A4版 焦點,2024-10-27,https://udndata.com/ndapp/Story?no=281&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439263
58242685-1ca2-462c-899d-19975e51f382,券商複委託交易量 攀峰,,【記者夏淑賢╱台北報導】,經濟日報,A4版 焦點,2024-10-27,https://udndata.com/ndapp/Story?no=282&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439262
da27fd59-abd2-4e15-aef4-2379251745c1,川普：關稅運用得當 美能致富,,【編譯湯淑君╱綜合外電】,經濟日報,A2版 投資大勢,2024-10-27,https://udndata.com/ndapp/Story?no=283&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439278
5bbe32f8-4f9f-441c-9b80-183b21974665,他重返白宮 台灣可能遭殃,前白宮國安顧問「非常擔心」…,【國際中心╱綜合報導】,經濟日報,A2版 投資大勢,2024-10-27,https://udndata.com/ndapp/Story?no=284&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439279
1e8459ae-24ba-45dc-9ac5-8dc5e53836b3,美超級財報周 股市風向球,,【編譯劉忠勇╱綜合外電】,經濟日報,A1版 要聞,2024-10-27,https://udndata.com/ndapp/Story?no=285&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-27&news_id=10439297
3082e58d-67dd-423d-b2f5-81a4addfcf37,大法官棄守憲法，哈腰幫執政者逃避監督,,【社論】,聯合報,A2版 焦點,2024-10-26,https://udndata.com/ndapp/Story?no=286&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438736
2ed02d18-18c5-446d-8ea4-36b0fc213b05,賴總統快補「司法人權」漏洞！,,【黃丙喜╱國家公益發展協進會榮譽會長（台北市）】,聯合報,A13版 民意論壇,2024-10-26,https://udndata.com/ndapp/Story?no=287&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438699
9e2bed8f-d954-4ce6-8416-78538a52f3dc,烙大餅vs.烹小鮮 川賀經濟學 哪個更好,,【廖啟宏╱加州大學戴維斯分校客座教授、加州州政府研究首席（美國加州）】,聯合報,A12版 民意論壇,2024-10-26,https://udndata.com/ndapp/Story?no=288&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438702
f63481cf-4c93-4a03-b2ac-52d3b3850db2,北韓涉俄烏戰 三戰輪廓已現？,,【本報記者郭崇倫】,聯合報,A10版 國際．兩岸,2024-10-26,https://udndata.com/ndapp/Story?no=289&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438695
e9e18e9b-b227-4df2-8126-7a1b92f6f875,川普國安顧問：陸是美生存威脅,,【國際中心╱綜合報導】,聯合報,A10版 國際．兩岸,2024-10-26,https://udndata.com/ndapp/Story?no=290&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438693
4066fab3-5f2d-4be0-9461-93ce46cb26df,黃金商品 績效閃金光,七大利多支撐 價格屢創新高 富蘭克林建議可做為長期資產配置,【記者高瑜君╱台北報導】,經濟日報,C1版 基金,2024-10-26,https://udndata.com/ndapp/Story?no=291&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438902
222751e1-8366-4850-953f-9a1563e36d3b,IC設計IP股 伺機回補,,【■黃新迪（PGIM保德信科技島基金經理人）】,經濟日報,B2版 市場脈動,2024-10-26,https://udndata.com/ndapp/Story?no=292&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438874
ce9e7cb5-aecf-417e-adc3-2bdedbe3f23f,元大櫃買半導體N漲2.9%,,【記者盧宏奇╱台北報導】,經濟日報,B2版 市場脈動,2024-10-26,https://udndata.com/ndapp/Story?no=293&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438873
82488bd0-6e6d-4224-948e-98d1f05b66c9,高盛：聰明錢棄陸股買美股,,【記者林宸誼╱綜合報導】,經濟日報,A9版 兩岸,2024-10-26,https://udndata.com/ndapp/Story?no=294&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438802
c0d579de-cb21-4326-a8f5-5d979ca71984,科技法說美大選藏操盤密碼,,【呂仁傑】,經濟日報,A3版 台股聚焦,2024-10-26,https://udndata.com/ndapp/Story?no=295&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438824
b295d79d-4e26-4bba-a6aa-3073be9f4c20,金融市場憂川普2.0風險,全球財經會議最熱話題…他要回來了,【國際中心╱綜合外電】,經濟日報,A1版 要聞,2024-10-26,https://udndata.com/ndapp/Story?no=296&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-26&news_id=10438847
d1410446-ca1f-44dc-baf0-e6df1572f92b,美選如何牽動美股 分析師樂觀以待,,【特約撰述張大仁】,聯合報,A7版 財經要聞,2024-10-25,https://udndata.com/ndapp/Story?no=297&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438326
a35e18c1-0b4a-4c0b-9025-a8b8301765fd,NBC：投票夜 川普恐搶先宣布勝選,,【記者張文馨╱華盛頓報導】,聯合報,A2版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=298&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438281
3f02acd1-49d5-4a1e-8383-4be3df6f4e61,23位諾貝爾獎得主 挺賀錦麗經濟政策,,【編譯盧炯燊╱綜合報導】,聯合報,A2版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=299&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438283
5ddee7a2-450a-404b-8469-43ebe9929feb,賀錦麗欲突圍 打護憲牌,,【華盛頓記者張文馨】,聯合報,A2版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=300&page=15&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438282
2c51b0f3-e0a0-40d9-917b-b0e509d6e6f1,川普微幅領先賀錦麗,,【編譯周辰陽╱綜合報導】,聯合報,A2版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=301&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438280
c2aa20c4-d6be-487d-b41e-1278b7c109a8,台指期 留意短線風險,,【記者王皓正╱台北報導】,經濟日報,C5版 期貨,2024-10-25,https://udndata.com/ndapp/Story?no=302&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438480
521f2956-871d-4024-b917-cbe206d87fde,大陸囤貨 進口曝光設備激增,,【記者葉文義╱綜合報導】,經濟日報,A8版 兩岸,2024-10-25,https://udndata.com/ndapp/Story?no=303&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438384
ee588d36-401c-47bb-b9c9-3293a98b1416,川普民調翻轉 超車賀錦麗,,【編譯顏伶如、黃淑玲╱綜合外電】,經濟日報,A5版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=304&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438340
bdac68ff-2e4c-4be2-b574-0bd86436d738,23位諾貝爾經濟學家挺賀,,【編譯湯淑君╱綜合外電】,經濟日報,A5版 焦點,2024-10-25,https://udndata.com/ndapp/Story?no=305&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438341
f0db4a93-afa2-49da-a61f-446f5535aa30,馬斯克替川普助選 恐得不償失,,【社論】,經濟日報,A2版 話題,2024-10-25,https://udndata.com/ndapp/Story?no=306&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-25&news_id=10438348
a1312925-27f4-45af-b0b3-8301d049f62b,美官員：若賀錦麗當選 俄可能煽動示威,,【記者張文馨╱華盛頓報導】,聯合報,A10版 國際,2024-10-24,https://udndata.com/ndapp/Story?no=307&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437718
fe1442a4-af41-4064-9716-2bb27cab4376,美大選激烈緊繃 挑戰民主品質,,【華盛頓記者張文馨】,聯合報,A10版 國際,2024-10-24,https://udndata.com/ndapp/Story?no=308&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437720
2ffbe754-5459-4ccf-bbdc-9029dd23a8aa,AI伺服器鏈 出貨強勁,,【■謝晨彥（股怪教授）】,經濟日報,C2版 市場脈動,2024-10-24,https://udndata.com/ndapp/Story?no=309&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437998
50018589-712d-4472-a5ea-780cee89ea75,國泰中國A50 ETF 搭上A股順風車,大陸重拳救市,【台北訊】,經濟日報,B4版 基金走廊,2024-10-24,https://udndata.com/ndapp/Story?no=310&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437855
94845902-9b70-4f71-a752-39db4826a898,大選效應 醫療題材偏正面,,【記者王奐敏╱台北報導】,經濟日報,B2版 基金,2024-10-24,https://udndata.com/ndapp/Story?no=311&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437847
ab2278c9-51ad-4df4-b502-0101ab87e296,小摩CEO蓋茲力挺賀錦麗,,【編譯簡國帆╱綜合外電】,經濟日報,A6版 國際,2024-10-24,https://udndata.com/ndapp/Story?no=312&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-24&news_id=10437891
54a466e5-cb77-457e-b739-17031079cc6b,賀錦麗訪3搖擺州 川普固樁北卡,,【編譯陳韻涵╱綜合報導】,聯合報,A9版 國際,2024-10-23,https://udndata.com/ndapp/Story?no=313&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437202
b76c8b54-f216-4239-81aa-aa8033dbd8f1,加徵關稅救台灣，賴總統讀懂川普唇語？,,【社論】,聯合報,A2版 焦點,2024-10-23,https://udndata.com/ndapp/Story?no=314&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437278
7800a57e-d8de-4363-bc31-bc47dd916842,誤導性言辭 掩蓋美國的未來,右翼政策的幻象,【劉依俐╱博士生（美國紐約）】,聯合報,A12版 民意論壇,2024-10-23,https://udndata.com/ndapp/Story?no=315&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437226
5d19d1e7-8a4b-4ab6-8f99-027076175261,只顧死忠 政黨宗教化省思,美國政治困局與台灣相似,【曾士宇╱大學教師（新竹市）】,聯合報,A12版 民意論壇,2024-10-23,https://udndata.com/ndapp/Story?no=316&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437225
36e63042-2551-42de-bbcb-85a9f44187f2,馬斯克挺川普 錢與權瘋狂結合,,【廖明輝╱中華經濟研究院輔佐研究員（台北市）】,聯合報,A12版 民意論壇,2024-10-23,https://udndata.com/ndapp/Story?no=317&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437227
d840e386-96b4-416e-9001-b5754b23f3df,永續期 留意風險,,【記者王皓正整理】,經濟日報,C7版 期貨,2024-10-23,https://udndata.com/ndapp/Story?no=318&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437379
3c75d6fa-1c0f-4c32-849b-f406e24f447c,台指期 外資加碼空單,,【記者王皓正╱台北報導】,經濟日報,C7版 期貨,2024-10-23,https://udndata.com/ndapp/Story?no=319&page=16&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-10-23&news_id=10437377
