識別碼,來源媒體,新聞分類,發布日期,新聞連結,folder,新聞標題,Source,LLM
news_628f0bf219c0d5a13350bf62d4fc9ce6,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/8/2024 22:49,https://www.ettoday.net/news/20241008/2831441.htm,即時新聞,賀錦麗PK川普！2024美大選重要時程　贏家明年1月20日宣誓就職,NDC,反對
news_f56c4eb3b7ffe0c7ac814d22d0876b42,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/26/2024 23:11,https://www.ettoday.net/news/20241026/2842603.htm,即時新聞,美選膠著！　CNN專家曝「1原因」：川普60%機率橫掃選舉人票,NDC,中立
news_815433e973ffde8eb52cd80c78a89efc,自由時報,即時新聞,9/10/2024 5:31,https://news.ltn.com.tw/news/world/breakingnews/4795163,即時新聞,前美駐聯大使海莉：美總統當選人需在3方面協助台灣,NDC,中立
news_5b197b992a414bc89abd491e30549d16,自由時報,即時新聞,10/22/2024 15:00,https://ec.ltn.com.tw/article/breakingnews/4837859,即時新聞,美公廣電台：川普若當選 恐收回台積電鳳凰城廠補貼,NDC,反對
news_072898148081b24de0f4167b01e85782,自由時報,即時新聞,10/22/2024 17:11,https://ec.ltn.com.tw/article/breakingnews/4837996,即時新聞,美債殖利率、美元走強 黃金漲勢稍作喘息,NDC,中立
news_38b22623e2730f7a0e28b62835b61d47,自由時報,即時新聞,10/22/2024 19:48,https://ec.ltn.com.tw/article/breakingnews/4838082,即時新聞,黃金、石油之後...外媒：晶片成世界新戰場 台灣處於風暴中心,NDC,反對
news_72b0a4fffdedf59fc81f55cc9d38d997,自由時報,即時新聞,10/22/2024 22:38,https://ec.ltn.com.tw/article/breakingnews/4838429,即時新聞,別看美國大選了！美銀拋震撼彈：選舉結果對美股影響微乎其微,NDC,中立
news_e2c05effa6568c98a4f1974bd37e4797,自由時報,即時新聞,10/23/2024 1:50,https://ec.ltn.com.tw/article/breakingnews/4838776,即時新聞,日圓領貶拖累亞幣 台幣結束連4升收32.058元,NDC,中立
news_8b83872ee06550f397d0122d2e9663fb,自由時報,即時新聞,10/27/2024 15:20,https://ec.ltn.com.tw/article/breakingnews/4843260,即時新聞,晶片設計遭美鎖喉  中國EDA全球市占率低於2％,NDC,中立
news_77d34fb0499d53dd41bb0e0f233644fb,自由時報,即時新聞,9/9/2024 14:56,https://ec.ltn.com.tw/article/breakingnews/4793816,即時新聞,川普撂狠話  揚言對拒用美元國家徵收100％關稅,NDC,反對
news_27fe7cb404cd87caa32eedb5cfbdf764,自由時報,即時新聞,9/9/2024 17:13,https://talk.ltn.com.tw/article/breakingnews/4788617,即時新聞,法操》川普遭射殺，槍手瞄準失誤是打擊錯誤還是客體錯誤？,NDC,中立
news_e35b49e6e038af7209e414df67c53616,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 6:25,https://star.ettoday.net/news/2814645,即時新聞,川普賀錦麗首度電視辯論　 美女主播蔡婷育多益980分轉播0時差,NDC,中立
news_8373979ccbcd3355c01db7e420830847,自由時報,即時新聞,10/22/2024 17:57,https://news.ltn.com.tw/news/def/breakingnews/4838062,即時新聞,講武堂》姚中原：元首級戰略溝通 國際關注台灣安全,NDC,中立
news_aea385cd1ba9649cfe79f357dd698931,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/10/2024 21:27,https://www.ettoday.net/news/20240910/2813994.htm,即時新聞,美選最新民調！賀錦麗47％勝川普　7搖擺州差距僅1％,NDC,中立
news_ea7279aae56c5d38e6773eeaa5426339,自由時報,即時新聞,10/5/2024 20:36,https://news.ltn.com.tw/news/politics/breakingnews/4820979,即時新聞,美大選倒數 俞大（水雷）：台灣政府已分別與川賀陣營接觸,NDC,中立
news_f8ac8ab1452d01fcdce0fb6efcc6c9d0,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/13/2024 18:32,https://www.ettoday.net/news/20240913/2816160.htm,即時新聞,川普要求再推遲「封口費案」判決　遭美聯邦上訴法院駁回,NDC,中立
news_9d79483f674fcba748b3c1f6d7b0b8f6,自由時報,即時新聞,10/5/2024 16:22,https://news.ltn.com.tw/news/world/breakingnews/4820806,即時新聞,從數字看美國總統大選  5、7、34+435、270解密,NDC,中立
news_d076c3e5b34d171d39f489ff6b1f16c8,自由時報,即時新聞,10/5/2024 15:45,https://news.ltn.com.tw/news/world/breakingnews/4820849,即時新聞,美國大選倒數30天 川普將回槍擊現場「感性」造勢,NDC,支持
news_9b109e6dee298468b6b3a68118557e41,自由時報,即時新聞,10/5/2024 17:46,https://news.ltn.com.tw/news/world/breakingnews/4820884,即時新聞,拜登突現身白宮簡報室 籲以色列勿襲伊朗油田,NDC,中立
news_3d7e491c19130867361f7492ffc68923,自由時報,即時新聞,10/6/2024 0:05,https://news.ltn.com.tw/news/world/breakingnews/4821187,即時新聞,美眾議員：無論誰入主白宮 國會挺台力道強大,NDC,中立
news_359fd3dd42a40c6222fa08c341d60933,自由時報,即時新聞,10/5/2024 23:42,https://news.ltn.com.tw/news/world/breakingnews/4821201,即時新聞,川普、范斯可能不認帳 拜登懷疑大選是否能和平收場,NDC,反對
news_a612c314f4113825f91bd20a94f89609,自由時報,即時新聞,10/6/2024 1:43,https://news.ltn.com.tw/news/world/breakingnews/4821332,即時新聞,華爾街一哥表態挺川普？摩根大通打臉社媒發文：假的,NDC,反對
news_84521891877b630f7e506cb455b5b2cb,自由時報,即時新聞,10/22/2024 14:54,https://news.ltn.com.tw/news/world/breakingnews/4837829,即時新聞,美選前訪基輔行動挺烏 美防長奧斯汀宣布128億新軍援,NDC,中立
news_ab3afd2fd45ca31bede893bc45aa9b1c,自由時報,即時新聞,10/22/2024 11:36,https://news.ltn.com.tw/news/world/breakingnews/4837935,即時新聞,"美防長訪烏克蘭宣布4億美元軍援 供裝甲車及彈藥
",NDC,中立
news_9d9771154ec76f48b0f53cc75769d538,自由時報,即時新聞,10/22/2024 19:40,https://news.ltn.com.tw/news/world/breakingnews/4838114,即時新聞,麥當勞同意讓川普炸薯條 品牌是否受益專家看法不同,NDC,中立
news_dc2d84088bdc284ca3fed1911665f825,自由時報,即時新聞,10/23/2024 0:58,https://news.ltn.com.tw/news/world/breakingnews/4838685,即時新聞,《經濟學人》預測模型川普勝選 《華盛頓郵報》民調賀錦麗小贏,NDC,中立
news_48f5a1b1ab51d13ccbec23f7e5f26e55,自由時報,即時新聞,10/23/2024 1:35,https://news.ltn.com.tw/news/world/breakingnews/4838689,即時新聞,再度汙衊台灣拳后林郁婷 川普︰對「變性人」奪奧運金牌很震驚,NDC,反對
news_f17268cfdb604aa3321f7441332aebab,自由時報,即時新聞,10/23/2024 1:07,https://news.ltn.com.tw/news/world/breakingnews/4838693,即時新聞,最新模式出現逆轉！經濟學人預測：川普以276張選舉人票勝出,NDC,中立
news_c7c26800604c06bd95473fb0def11323,自由時報,即時新聞,10/23/2024 7:43,https://news.ltn.com.tw/news/world/breakingnews/4839093,即時新聞,美情報官員警告：中俄伊意圖大選前後煽動假資訊、暴力,NDC,無關
news_9f21b3da98395240568d026bcb1cd9e9,自由時報,即時新聞,10/24/2024 6:31,https://news.ltn.com.tw/news/world/breakingnews/4840212,即時新聞,要打破天花板！ 賀錦麗：美國準備好選出史上首位女總統,NDC,反對
news_41fee53707308af08ed4e01de6a5fcff,自由時報,即時新聞,10/27/2024 21:16,https://news.ltn.com.tw/news/world/breakingnews/4843481,即時新聞,川普：若重返白宮將解密甘迺迪、金恩遇刺檔案,NDC,中立
news_d0698cc870d990a303d8cd4d6dca47fd,自由時報,即時新聞,10/7/2024 5:00,https://talk.ltn.com.tw/article/breakingnews/4820576,即時新聞,自由開講》美國大選將屆 對台海策略的未雨綢繆,NDC,反對
news_c6dd2864c7eaa7b00dc3456fecb0a992,自由時報,即時新聞,9/15/2024 18:00,https://istyle.ltn.com.tw/article/32850,即時新聞,賀錦麗靠偷吃步挺過辯論會？網曝珍珠耳環竟是無線耳機秒被打臉,NDC,反對
news_3f2079d3166fce4ff758630f94a7e1ba,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/6/2024 20:01,https://www.ettoday.net/news/20241006/2830047.htm,即時新聞,美國大選各家預測一次看！賀錦麗略贏川普　賭盤賠率曝光,NDC,中立
news_a4b4d3059b618b2a55fe8f4da86a4a22,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/24/2024 7:13,https://www.ettoday.net/news/20241023/2841010.htm,即時新聞,日本眾議員改選牽動石破茂政權？學者專家與青年對談台日關係的下一步,NDC,無關
news_ab158dc783a9e51f143e35236d58008f,自由時報,即時新聞,10/23/2024 14:45,https://ec.ltn.com.tw/article/breakingnews/4839034,即時新聞,川普炸薯條！麥當勞：我們不是紅或藍 我們是金色,NDC,中立
news_3b6122a4ca3694c97eb1412ef11ea7c1,自由時報,即時新聞,10/23/2024 20:34,https://ec.ltn.com.tw/article/breakingnews/4839160,即時新聞,全球首富挺川普可拿到甚麼好處 ?  美媒揭馬斯克背後目的,NDC,反對
news_b199b7aee142448c49348e6954ea4a7a,自由時報,即時新聞,10/23/2024 20:37,https://ec.ltn.com.tw/article/breakingnews/4839444,即時新聞,美元升！日圓重摔至3個月低點 台幣暫收32.065元,NDC,中立
news_5f69f23932716f09568ff9b04d6460bf,自由時報,即時新聞,10/23/2024 22:52,https://ec.ltn.com.tw/article/breakingnews/4839488,即時新聞,川普贏面大？超高關稅讓中國出口商剉咧等 外媒爆逃命潮急起,NDC,反對
news_4f43146e57facea524b5c282c80d3ecb,自由時報,即時新聞,9/10/2024 17:27,https://news.ltn.com.tw/news/world/breakingnews/4795296,即時新聞,川普與賀錦麗辯論前夕 兩人民調勢均力敵,NDC,中立
news_454940dcb42b28802ba94a006266db6e,自由時報,即時新聞,10/23/2024 8:22,https://news.ltn.com.tw/news/world/breakingnews/4839013,即時新聞,海外僑民可能決定搖擺州輸贏 川賀兩陣營搶攻,NDC,中立
news_a0d41bf564aa24c167ac3f8ad901a3a9,自由時報,即時新聞,10/23/2024 14:47,https://news.ltn.com.tw/news/world/breakingnews/4839123,即時新聞,美國總統大選態勢膠著 《路透》民調：賀錦麗46％領先川普43％,NDC,中立
news_4ae1a9d2f64b05e3d3f4fc81e4d4997a,自由時報,即時新聞,10/23/2024 17:55,https://news.ltn.com.tw/news/world/breakingnews/4839183,即時新聞,違背賀錦麗做法 拜登高喊：要把川普關起來！,NDC,反對
news_841070a2e1633a5cd27a3d525eb70c0a,自由時報,即時新聞,10/23/2024 17:35,https://news.ltn.com.tw/news/world/breakingnews/4839215,即時新聞,賀錦麗與錢尼之女同台惹怒阿拉伯裔選民？搖擺州選情更撲朔迷離,NDC,中立
news_6f73521bec17bea23afe977fc9018ff5,自由時報,即時新聞,10/23/2024 21:18,https://news.ltn.com.tw/news/world/breakingnews/4839501,即時新聞,科技界大反叛！馬斯克與矽谷巨頭力挺川普 背後原因曝光,NDC,中立
news_cf388e270f39cb5be1d47a02c88619ac,自由時報,即時新聞,10/23/2024 23:18,https://news.ltn.com.tw/news/world/breakingnews/4839533,即時新聞,饒舌天王阿姆為賀錦麗站台 歐巴馬底特律唱Rap催票,NDC,反對
news_358d33aa818353d193c33decad41078d,自由時報,即時新聞,10/23/2024 22:35,https://news.ltn.com.tw/news/world/breakingnews/4839630,即時新聞,選戰關鍵一役！川普上美最大播客《羅根體驗》搶攻年輕選票,NDC,中立
news_5f710072f3aecca76162dbd78cc9173b,自由時報,即時新聞,10/24/2024 1:27,https://news.ltn.com.tw/news/world/breakingnews/4839817,即時新聞,賀錦麗剋星！前眾議員加巴德倒戈加入共和黨 公開力挺川普,NDC,支持
news_046038bc9849fcfc083e4715923c35da,自由時報,即時新聞,10/24/2024 4:43,https://news.ltn.com.tw/news/world/breakingnews/4839896,即時新聞,民主黨暗藏危機！賀錦麗選戰策略失靈 票倉「藍牆」告急,NDC,支持
news_cdba7c0f41327d5775f264b32419ee20,自由時報,即時新聞,10/24/2024 6:14,https://news.ltn.com.tw/news/world/breakingnews/4840101,即時新聞,川普控英國執政黨干預大選 轟百名工黨黨工赴美挺賀錦麗,NDC,中立
news_5819fa5dc20c4a74199d5762c2aae995,自由時報,即時新聞,9/11/2024 18:49,https://news.ltn.com.tw/news/world/breakingnews/4796625,即時新聞,美大選辯論中國成焦點！ 賀錦麗批評川普對習近平太軟弱,NDC,中立
news_b2590ef411a0436bcd9659df86e4ab9c,自由時報,即時新聞,9/11/2024 19:09,https://news.ltn.com.tw/news/world/breakingnews/4796633,即時新聞,川普、賀錦麗辯論交鋒烏克蘭議題 立場南轅北轍,NDC,反對
news_d48957e4469c7c576c245d0633b4170f,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 20:41,https://www.ettoday.net/news/20240911/2814940.htm,即時新聞,賀錦麗陣營邀「10月再辦辯論」　川普回應：我為什麼要？,NDC,中立
news_1e03393149be2c06ee468f4ec29e611e,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/10/2024 14:51,https://www.ettoday.net/news/20241010/2832555.htm,即時新聞,史上最快！　消息人士：賀錦麗參選至今募資破322億元,NDC,中立
news_9a84958daa67839b51a0ea04a74f0bda,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 13:33,https://finance.ettoday.net/news/2814690,即時新聞,觀望通膨、辯論！美股道瓊挫92點　台積電ADR跌0.22％,NDC,中立
news_1409bea5ac962bae6baf7b2773365af3,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 21:35,https://finance.ettoday.net/news/2815005,即時新聞,美選辯論談台灣晶片　經長郭智輝：誰當選都不影響經貿政策,NDC,中立
news_69b9c6e1f17d467ceb4a986be2cbc5c5,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/28/2024 22:00,https://finance.ettoday.net/news/2843668,即時新聞,川普若當選估12月就會有關稅提高前的搶運潮　但會是寅吃卯糧,NDC,反對
news_e6ecc86035b3aa23c1782903ea34b596,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/30/2024 4:00,https://forum.ettoday.net/news/2844242,即時新聞,賀錦麗、川普截然不同價值觀　反映美國社會兩極化現象,NDC,支持
news_0b086a89b11dfe2c11337ffa10e5379d,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/12/2024 6:30,https://star.ettoday.net/news/2815360,即時新聞,泰勒絲表態支持賀錦麗！馬斯克竟喊「讓妳有小孩」遭撻伐：噁心,NDC,反對
news_f7bda49ab8fde4eff9241d904494de72,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 15:45,https://www.ettoday.net/news/20240911/2814720.htm,即時新聞,美總統大選辯論將登場！　恐是川普、賀錦麗「選前唯一同台」,NDC,中立
news_e7da48de8c4a1b009faaee07fdf6da2c,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 17:17,https://www.ettoday.net/news/20240911/2814763.htm,即時新聞,賀錦麗、川普握手了！　總統辯論台上「8年來首見」,NDC,中立
news_410d583dd02d90cfc88cfbdafcf4d7fd,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 18:19,https://www.ettoday.net/news/20240911/2814814.htm,即時新聞,麥克風關靜音也沒用！川普、賀錦麗辯論互嗆　她強硬插嘴：我在說話,NDC,支持
news_19cbce494fd557da717166b666b4681a,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 19:46,https://www.ettoday.net/news/20240911/2814886.htm,即時新聞,川普慌了？辯論一半「3肢體語言」洩玄機　賀錦麗全程很淡定,NDC,反對
news_4800b14d4f02ac9f4cf80cff449b1f8d,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 20:02,https://www.ettoday.net/news/20240911/2814888.htm,即時新聞,賀錦麗喊話「成為全體美國人的總統」　歐巴馬發聲力挺,NDC,反對
news_46d0b15049aa565a1affd813e695c09a,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 19:52,https://www.ettoday.net/news/20240911/2814893.htm,即時新聞,賀錦麗陣營大讚「她把川普逼到絕境」！　喊話10月再辦辯論,NDC,反對
news_2755a8153f81b87ed299ffb7efa96fdd,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 22:11,https://www.ettoday.net/news/20240911/2814934.htm,即時新聞,川普、賀錦麗激戰90分！　總統辯論「5大重點」一次看,NDC,反對
news_15044e863c3956b3628f0e2561395a94,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 21:55,https://www.ettoday.net/news/20240911/2814984.htm,即時新聞,民調翻轉！　44%認為「賀錦麗更了解選民困境」小贏川普,NDC,中立
news_0c39abad3fd4a0b4fd71debfb6839a65,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 21:49,https://www.ettoday.net/news/20240911/2814994.htm,即時新聞,CNN主播：川普辯論表現糟糕「就像6月的拜登」,NDC,反對
news_5a070a10f7952e5427aa3d1c1ca33143,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/11/2024 22:03,https://www.ettoday.net/news/20240911/2815000.htm,即時新聞,賀錦麗狠嗆「1事」川普秒被激怒　BBC剖析背後盤算：奏效了,NDC,反對
news_5c487ec7f5a98e55a403a7aecb22be2e,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/12/2024 0:29,https://www.ettoday.net/news/20240911/2815150.htm,即時新聞,賀錦麗辯論獲好評！拜登大讚「勝負明顯」　川普評價五五波,NDC,反對
news_7b19e542d22e52e34d8c09a986ef5977,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/12/2024 1:23,https://www.ettoday.net/news/20240911/2815160.htm,即時新聞,賭盤看好賀錦麗入主白宮！　勝選機率超車川普,NDC,反對
news_de57031fddb2acd58a3743ff2206ae73,2011 ETtoday.net. All Rights Reserved.,新聞雲,9/12/2024 6:40,https://www.ettoday.net/news/20240911/2815362.htm,即時新聞,美國總統大選辯論「6大交鋒時刻」　川普罵賀錦麗史上最爛副總統,NDC,反對
news_36aeaaac05a09c67e99ad52474a5f016,自由時報,即時新聞,9/11/2024 19:10,https://news.ltn.com.tw/news/world/breakingnews/4796661,即時新聞,到現在還不認輸！川普：有證據顯示自己贏下2020大選,NDC,反對
news_11ed9366dd9afa78a64c9b45ab031a9e,自由時報,即時新聞,9/11/2024 19:29,https://news.ltn.com.tw/news/world/breakingnews/4796695,即時新聞,川普放話若敗選會發生大屠殺？賀錦麗被確認是在斷章取義,NDC,支持
news_f228d58d39365c2e51cbe4d97895570e,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/25/2024 2:37,https://www.ettoday.net/news/20241024/2841610.htm,即時新聞,國際火線／迫切的危機：美國民主制度的缺陷與崩潰,NDC,反對
news_68030450d344e87b32973a702e9345f0,2011 ETtoday.net. All Rights Reserved.,新聞雲,10/25/2024 15:59,https://www.ettoday.net/news/20241025/2841822.htm,即時新聞,賀錦麗3搖擺州落後！賓州最後衝刺「表現大扣分」　自家人也搖頭,NDC,支持
